aset_id,opd_id,kategori_kib,kondisi,status,luas_m2,umur_aset,address,lat,lon,poi_kampus_n,poi_kampus_d,poi_sekolah_n,poi_sekolah_d,poi_mal_n,poi_mal_d,poi_pasar_n,poi_pasar_d,poi_rumah_sakit_n,poi_rumah_sakit_d,poi_puskesmas_n,poi_puskesmas_d,poi_stasiun_n,poi_stasiun_d,poi_kantor_n,poi_kantor_d,poi_tempat_budaya_n,poi_tempat_budaya_d,poi_total,y_jenis,y_kontribusi,y_permintaan
aset-1483,1,2,1,0,590,21,"Jl. Ahmad Yani No. 3, Kel. Sunggal Kec. Medan Area, Kota Medan",3.592455,98.673732,3,0.5428,7,0.1645,7,0.6996,2,0.3092,7,0.8509,1,1.0095,1,0.4539,1,0.2221,7,0.4967,36,2,58900000,2
aset-1484,5,0,2,1,808,7,"Jl. Ahmad Yani No. 15, Kel. Pandan Selamat Kec. Medan Sunggal, Kota Medan",3.609939,98.644558,0,3.8472,0,3.5808,0,3.2285,0,3.4869,0,3.2508,1,2.8117,0,4.2282,0,3.815,1,2.6008,2,3,1600000,0
aset-1485,4,2,1,1,457,6,"Jl. Thamrin No. 36, Kel. Suka Maju Kec. Medan Baru, Kota Medan",3.583189,98.712327,0,3.0025,1,1.9275,1,2.5828,1,2.149,1,2.145,0,5.0,0,3.993,0,4.3134,0,3.2115,4,2,800000,0
aset-1486,3,2,1,1,1440,23,"Jl. Putri Hijau No. 30, Kel. Gaharu Kec. Medan Polonia, Kota Medan",3.560225,98.693311,0,3.7165,1,2.4285,2,2.7414,1,2.4215,1,2.5326,0,3.1769,0,3.7733,0,4.2701,2,1.9561,7,2,2200000,1
aset-1487,1,0,0,0,837,14,"Jl. Gatot Subroto No. 30, Kel. Suka Maju Kec. Medan Labuhan, Kota Medan",3.503748,98.633106,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,2,700000,0
aset-1488,1,0,1,1,5687,16,"Jl. Cut Mutia No. 42, Kel. Aur Kec. Medan Deli, Kota Medan",3.562335,98.687531,0,3.2461,2,2.3385,4,2.2288,2,2.2693,2,2.3767,1,2.5978,0,3.2908,0,3.7857,3,1.4755,14,5,23000000,1
aset-1489,3,2,0,1,1075,8,"Jl. Marelan Raya No. 5, Kel. Jati Kec. Medan Tembung, Kota Medan",3.584826,98.61444,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,4.5251,0,1,700000,0
aset-1490,3,2,2,1,661,19,"Jl. Marelan Raya No. 34, Kel. Merdeka Kec. Medan Area, Kota Medan",3.593629,98.665809,3,1.4044,6,0.6906,7,1.0111,1,0.5803,6,0.5225,1,0.1769,1,1.3058,1,1.0208,7,0.2466,33,2,127300000,2
aset-1491,2,0,1,2,2828,12,"Jl. Ahmad Yani No. 40, Kel. Bantan Kec. Medan Tembung, Kota Medan",3.60886,98.633384,0,5.0,0,4.6342,0,4.3899,0,4.5317,0,4.1458,0,3.8322,0,5.0,0,4.9051,0,3.2606,0,0,8800000,0
aset-1492,5,2,0,2,235,13,"Jl. Diponegoro No. 3, Kel. Padang Bulan Kec. Medan Perjuangan, Kota Medan",3.535814,98.643204,0,3.3786,0,5.0,0,4.427,0,3.111,0,5.0,0,3.2999,0,5.0,0,5.0,0,5.0,0,1,100000,0
aset-1493,3,2,2,1,1685,11,"Jl. KH Wahid Hasyim No. 34, Kel. Pasar Merah Kec. Medan Labuhan, Kota Medan",3.598586,98.710989,1,2.5397,2,2.5592,1,2.1557,1,2.7178,2,1.9654,0,5.0,0,3.8909,0,4.0263,0,3.4654,7,4,500000,1
aset-1494,2,2,0,1,271,21,"Gang Setiabudi No. 42, Kel. Bantan Kec. Medan Selayang, Kota Medan",3.584685,98.692428,3,1.2973,7,0.413,6,1.0924,2,0.3052,6,0.1978,0,3.2528,1,1.8113,1,2.194,6,1.1855,32,2,11800000,2
aset-1495,4,2,0,1,2115,12,"Komplek Sudirman No. 3, Kel. Pandan Selamat Kec. Medan Kota, Kota Medan",3.600664,98.703752,2,1.8049,4,1.8133,1,1.4733,1,2.3939,6,1.1855,0,4.3464,0,3.1969,0,3.2757,2,2.8523,16,2,14400000,1
aset-1496,2,2,0,1,1094,15,"Jl. Thamrin No. 42, Kel. Bantan Kec. Medan Baru, Kota Medan",3.615845,98.658337,1,2.5409,1,2.9583,2,1.8027,1,2.903,1,2.5976,1,2.4329,0,3.5423,0,3.0528,1,2.6552,8,1,800000,1
aset-1497,5,2,2,1,1396,15,"Blok Pemuda No. 16, Kel. Pandan Selamat Kec. Medan Maimun, Kota Medan",3.592646,98.708623,1,2.2792,4,1.9201,1,1.8563,1,2.0994,3,2.0387,0,4.8482,0,3.5217,0,3.7344,0,3.0205,10,2,5800000,1
aset-1498,3,0,0,0,1130,18,"Jl. Yos Sudarso No. 32, Kel. Polonia Kec. Medan Tembung, Kota Medan",3.616936,98.686895,3,1.4987,1,1.3328,3,2.0316,0,3.193,4,1.0113,0,3.4428,0,3.19,1,2.8717,1,2.9148,13,2,15300000,1
aset-1499,3,0,1,1,7827,25,"Jl. Setiabudi No. 20, Kel. Polonia Kec. Medan Labuhan, Kota Medan",3.624981,98.710606,0,3.3768,0,3.3511,0,3.9688,0,5.0,1,2.4885,0,5.0,0,5.0,0,5.0,0,5.0,1,2,7100000,0
aset-1500,2,2,2,1,5337,26,"Jl. Sisingamangaraja No. 14, Kel. Polonia Kec. Medan Polonia, Kota Medan",3.584452,98.707816,1,2.4955,3,1.4481,2,2.0806,1,1.6667,3,1.6521,0,4.8942,0,3.475,0,3.7934,3,2.7695,13,2,24000000,1
aset-1501,4,0,0,2,1229,22,"Lorong Sudirman No. 48, Kel. Pusat Pasar Kec. Medan Maimun, Kota Medan",3.606657,98.637535,0,4.6022,0,4.1153,0,3.8896,0,4.0123,0,3.6256,0,3.3121,0,4.7552,0,4.3895,1,2.7589,1,0,1200000,0
aset-1502,4,0,0,1,342,14,"Gang Sisingamangaraja No. 30, Kel. Pulo Brayan Kec. Medan Labuhan, Kota Medan",3.603103,98.65047,0,3.1825,2,2.6403,1,2.4096,1,2.5403,1,2.2493,1,1.8472,0,3.285,1,2.9043,2,1.6468,9,2,6400000,1
aset-1503,6,0,0,1,955,17,"Jl. Thamrin No. 30, Kel. Suka Maju Kec. Medan Selayang, Kota Medan",3.596831,98.670141,3,1.1557,6,0.4734,6,0.4374,1,0.4366,7,1.041,1,0.6057,1,1.0754,1,0.6244,7,0.3944,33,2,135100000,2
aset-1504,4,2,0,1,1394,10,"Jl. Diponegoro No. 36, Kel. Pasar Merah Kec. Medan Maimun, Kota Medan",3.535843,98.619599,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,1,100000,0
aset-1505,5,0,0,0,752,14,"Jl. Marelan Raya No. 48, Kel. Aur Kec. Medan Marelan, Kota Medan",3.597634,98.701484,3,1.4805,5,1.7059,4,1.1087,1,1.977,6,1.3035,0,4.0594,1,2.8466,1,2.9667,2,2.4644,23,2,37400000,2
aset-1506,3,0,2,1,1802,9,"Jl. Setiabudi No. 14, Kel. Padang Bulan Kec. Medan Deli, Kota Medan",3.597568,98.68062,3,0.88,7,0.8039,6,0.9695,2,1.1822,8,0.1794,1,1.7568,1,0.9325,1,0.7392,7,0.6545,36,2,367400000,2
aset-1507,3,2,0,1,3350,17,"Jl. Putri Hijau No. 40, Kel. Pasar Merah Kec. Medan Tembung, Kota Medan",3.580428,98.698017,2,2.0022,6,0.3777,5,1.7012,1,0.5836,4,0.6259,0,4.0064,1,2.5638,1,2.9669,5,1.5975,25,2,10600000,2
aset-1508,1,2,1,1,1354,26,"Jl. Ahmad Yani No. 32, Kel. Sikambing Kec. Medan Petisah, Kota Medan",3.58255,98.637485,0,3.053,0,4.0027,0,3.8024,0,3.8966,0,3.1366,0,3.3526,0,4.4628,0,4.3536,1,2.0718,1,1,400000,1
aset-1509,1,0,0,1,2817,21,"Jl. Imam Bonjol No. 25, Kel. Sunggal Kec. Medan Johor, Kota Medan",3.578182,98.628218,0,3.5932,0,5.0,0,4.5867,0,4.7125,0,4.2555,0,4.4899,0,5.0,0,5.0,0,3.2064,0,5,4600000,0
aset-1510,2,0,0,1,3128,9,"Jl. Gatot Subroto No. 34, Kel. Petisah Tengah Kec. Medan Maimun, Kota Medan",3.548951,98.712038,0,5.0,0,4.1328,0,5.0,0,4.239,0,4.3357,0,5.0,0,5.0,0,5.0,0,4.2668,0,5,4900000,0
aset-1511,4,2,0,1,1069,11,"Gang Diponegoro No. 28, Kel. Merdeka Kec. Medan Barat, Kota Medan",3.533553,98.703577,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,4.9558,0,5.0,0,5.0,0,5.0,0,1,100000,0
aset-1512,2,0,0,0,964,17,"Jl. Thamrin No. 7, Kel. Pusat Pasar Kec. Medan Perjuangan, Kota Medan",3.61976,98.67699,3,1.4319,1,2.0462,2,0.9608,0,3.049,4,1.173,0,3.0579,0,3.3092,1,2.8729,0,3.0332,11,2,16300000,1
aset-1513,1,2,1,1,479,25,"Lorong Marelan Raya No. 50, Kel. Gaharu Kec. Medan Johor, Kota Medan",3.569924,98.67051,2,1.7052,5,2.3753,5,0.4282,3,1.8336,4,1.6845,2,1.6647,1,2.3456,1,2.7231,7,1.5936,30,2,9900000,2
aset-1514,6,2,1,1,1464,6,"Jl. Diponegoro No. 34, Kel. Padang Bulan Kec. Medan Barat, Kota Medan",3.53216,98.715379,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5,500000,0
aset-1515,2,2,0,0,335,21,"Jl. Sutomo No. 42, Kel. Jati Kec. Medan Barat, Kota Medan",3.586514,98.703387,2,1.9555,4,1.0575,4,1.5445,1,1.2573,4,1.2172,0,4.3633,1,2.9539,0,3.2584,4,2.3741,20,2,7300000,1
aset-1516,2,0,1,2,3118,14,"Lorong Setiabudi No. 45, Kel. Merdeka Kec. Medan Kota, Kota Medan",3.619379,98.684414,3,1.4536,1,1.6477,3,1.6606,0,3.2893,4,1.1096,0,3.4627,0,3.3688,0,3.0092,0,3.0999,11,2,24900000,1
aset-1517,3,2,0,1,1114,17,"Blok Yos Sudarso No. 4, Kel. Merdeka Kec. Medan Johor, Kota Medan",3.56699,98.685962,1,2.7,5,1.9472,5,1.7153,2,1.8427,3,1.944,1,2.6278,1,2.7451,0,3.2404,5,0.9303,23,2,15400000,2
aset-1518,4,0,0,2,2523,12,"Jl. Balai Kota No. 40, Kel. Titi Kuning Kec. Medan Selayang, Kota Medan",3.590241,98.713154,1,2.8219,1,2.2133,1,2.3949,1,2.4171,2,2.3772,0,5.0,0,4.0124,0,4.2548,0,3.4761,6,2,8600000,1
aset-1519,3,0,2,2,585,11,"Jl. Cut Mutia No. 2, Kel. Kesawan Kec. Medan Area, Kota Medan",3.53905,98.672262,0,3.1681,0,5.0,0,3.1437,1,2.0023,0,5.0,1,2.0498,0,5.0,0,5.0,0,4.2115,2,3,1100000,1
aset-1520,2,0,2,0,1639,24,"Lorong Teuku Cik Ditiro No. 16, Kel. Padang Bulan Kec. Medan Petisah, Kota Medan",3.571003,98.659014,2,0.9232,2,2.7767,5,1.092,2,1.8645,2,2.1086,2,1.7956,1,2.9063,0,3.1123,5,2.0502,21,2,13100000,2
aset-1521,4,0,1,0,79,21,"Jl. Sutomo No. 4, Kel. Jati Kec. Medan Timur, Kota Medan",3.583554,98.705917,1,2.3699,3,1.2238,2,1.9664,1,1.4439,3,1.4348,0,4.7158,0,3.2882,0,3.6223,3,2.538,13,2,1700000,1
aset-1522,6,0,0,1,5784,14,"Jl. Diponegoro No. 34, Kel. Sei Sikambing Kec. Medan Helvetia, Kota Medan",3.607582,98.641632,0,4.1506,0,3.7398,0,3.466,0,3.6402,0,3.3157,1,2.9466,0,4.3849,0,3.9991,1,2.5436,2,0,5600000,0
aset-1523,5,2,0,1,1470,6,"Jl. Iskandar Muda No. 34, Kel. Kesawan Kec. Medan Marelan, Kota Medan",3.578405,98.660351,2,1.7577,5,2.0629,6,1.5261,2,2.0076,3,1.2861,2,1.916,1,2.253,1,2.3769,7,1.3193,29,2,139500000,2
aset-1524,3,2,1,0,686,24,"Jl. Putri Hijau No. 3, Kel. Gaharu Kec. Medan Helvetia, Kota Medan",3.583999,98.700974,2,1.9085,5,0.6993,5,1.5347,1,0.9125,4,0.8919,0,4.1755,1,2.743,0,3.0896,5,2.0444,23,2,30700000,2
aset-1525,3,2,2,1,636,6,"Jl. Diponegoro No. 30, Kel. Suka Maju Kec. Medan Denai, Kota Medan",3.626756,98.718288,0,4.1788,0,4.1412,0,4.6233,0,5.0,0,3.2353,0,5.0,0,5.0,0,5.0,0,5.0,0,4,200000,0
aset-1526,5,0,1,0,7672,6,"Jl. Pemuda No. 10, Kel. Suka Maju Kec. Medan Denai, Kota Medan",3.514942,98.663492,0,5.0,0,5.0,0,5.0,0,4.4432,0,5.0,0,4.5685,0,5.0,0,5.0,0,5.0,0,5,5700000,1
aset-1527,2,0,1,1,553,12,"Jl. Diponegoro No. 1, Kel. Sunggal Kec. Medan Deli, Kota Medan",3.637501,98.688514,1,1.0342,0,3.6144,1,2.3266,0,5.0,0,3.1696,0,5.0,0,5.0,0,5.0,0,5.0,2,0,1300000,0
aset-1528,4,0,0,1,1400,7,"Komplek Thamrin No. 16, Kel. Merdeka Kec. Medan Timur, Kota Medan",3.536012,98.677885,0,3.8054,0,5.0,0,3.6161,1,2.6247,0,5.0,1,2.6428,0,5.0,0,5.0,0,4.3973,2,0,9800000,0
aset-1529,5,2,0,0,747,23,"Lorong Diponegoro No. 10, Kel. Pasar Merah Kec. Medan Johor, Kota Medan",3.59162,98.679972,3,0.2991,7,0.4428,6,0.3107,2,1.0074,8,0.5002,1,1.7035,1,0.3758,1,0.6119,7,0.2069,36,2,146000000,2
aset-1530,4,2,1,1,635,21,"Jl. Katamso No. 40, Kel. Sunggal Kec. Medan Tembung, Kota Medan",3.528613,98.675565,0,4.354,0,5.0,0,4.3502,0,3.2059,0,5.0,0,3.2632,0,5.0,0,5.0,0,5.0,0,1,200000,1
aset-1531,3,2,0,0,1482,7,"Komplek Pemuda No. 15, Kel. Sei Sikambing Kec. Medan Johor, Kota Medan",3.596464,98.617564,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,4.2366,0,4,300000,0
aset-1532,1,0,0,1,15121,24,"Blok Pemuda No. 22, Kel. Pasar Merah Kec. Medan Deli, Kota Medan",3.570286,98.67558,2,2.1961,6,2.1349,5,0.9172,3,2.16,5,1.6836,2,1.9754,1,2.1977,1,2.6376,6,1.0672,31,2,997200000,2
aset-1533,6,0,0,1,519,20,"Jl. Gatot Subroto No. 34, Kel. Suka Maju Kec. Medan Petisah, Kota Medan",3.586208,98.643652,1,2.9646,0,3.2354,0,3.4443,0,3.1276,1,2.3894,1,2.5629,0,3.7248,0,3.5852,2,1.2971,5,2,3100000,1
aset-1534,6,0,0,1,1244,25,"Jl. Sisingamangaraja No. 18, Kel. Pandan Selamat Kec. Medan Baru, Kota Medan",3.578724,98.648395,1,1.9817,0,3.063,2,2.5364,1,2.9687,2,2.1683,1,2.5829,0,3.4131,0,3.4063,2,1.3575,9,2,12200000,1
aset-1535,4,2,2,1,801,7,"Lorong Teuku Daud No. 28, Kel. Sikambing Kec. Medan Polonia, Kota Medan",3.595779,98.666872,3,1.3875,6,0.6476,6,0.7593,1,0.5526,6,0.7819,1,0.2251,1,1.2947,1,0.9235,7,0.2341,32,2,65100000,2
aset-1536,4,0,1,2,489,19,"Jl. HM Yamin No. 12, Kel. Pulo Brayan Kec. Medan Timur, Kota Medan",3.596408,98.718458,0,3.3481,0,3.0568,1,2.9439,0,3.2479,1,2.8059,0,5.0,0,4.6557,0,4.8303,0,4.1791,2,0,600000,0
aset-1537,2,2,0,0,6501,14,"Jl. Jamin Ginting No. 16, Kel. Aur Kec. Medan Timur, Kota Medan",3.519418,98.684646,0,5.0,0,5.0,0,5.0,0,4.5793,0,5.0,0,4.6152,0,5.0,0,5.0,0,5.0,0,1,800000,0
aset-1538,3,0,1,0,807,16,"Jl. Iskandar Muda No. 2, Kel. Jati Kec. Medan Sunggal, Kota Medan",3.57766,98.652008,1,1.7147,2,2.7986,2,2.1342,2,2.7114,2,1.9154,2,2.4076,0,3.0944,0,3.1324,3,1.304,14,2,10100000,1
aset-1539,5,0,0,1,3467,9,"Jl. Imam Bonjol No. 15, Kel. Pasar Merah Kec. Medan Kota, Kota Medan",3.614009,98.681266,4,0.9253,6,1.2498,5,1.7538,1,2.5991,5,0.4467,1,2.7796,1,2.7113,1,2.331,3,2.4488,27,2,310500000,2
aset-1540,3,2,0,1,1409,10,"Jl. Katamso No. 32, Kel. Merdeka Kec. Medan Helvetia, Kota Medan",3.597562,98.686189,3,0.3201,7,0.8511,6,0.7292,2,1.7603,8,0.6015,1,2.3687,1,1.3217,1,1.3034,6,1.0684,35,2,312100000,2
aset-1541,1,2,0,1,1507,16,"Jl. Veteran No. 25, Kel. Titi Kuning Kec. Medan Tembung, Kota Medan",3.60762,98.627977,0,5.0,0,5.0,0,4.9528,0,5.0,0,4.6009,0,4.3417,0,5.0,0,5.0,0,3.6442,0,1,1100000,0
aset-1542,5,2,0,1,1240,11,"Jl. Jamin Ginting No. 34, Kel. Jati Kec. Medan Selayang, Kota Medan",3.608526,98.628579,0,5.0,0,5.0,0,4.9047,0,5.0,0,4.5881,0,4.3126,0,5.0,0,5.0,0,3.6484,0,1,600000,1
aset-1543,1,0,0,1,2052,21,"Jl. Teuku Cik Ditiro No. 3, Kel. Sei Sikambing Kec. Medan Kota, Kota Medan",3.578231,98.623608,0,4.0543,0,5.0,0,5.0,0,5.0,0,4.747,0,4.9575,0,5.0,0,5.0,0,3.6838,0,3,2200000,0
aset-1544,6,2,1,0,1864,17,"Jl. Iskandar Muda No. 3, Kel. Aur Kec. Medan Helvetia, Kota Medan",3.606923,98.64848,0,3.3885,0,3.0347,1,2.712,1,2.9398,1,2.7079,1,2.2624,0,3.6822,0,3.2751,2,2.1203,6,1,700000,1
aset-1545,4,0,0,1,3520,18,"Jl. Iskandar Muda No. 16, Kel. Pandan Selamat Kec. Medan Marelan, Kota Medan",3.550826,98.714096,0,5.0,0,4.0629,0,5.0,0,4.183,0,4.2756,0,5.0,0,5.0,0,5.0,0,4.303,0,0,5900000,0
aset-1546,5,0,2,1,612,17,"Jl. Gatot Subroto No. 32, Kel. Bantan Kec. Medan Baru, Kota Medan",3.566496,98.601812,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,3,700000,0
aset-1547,3,2,0,1,523,8,"Jl. Imam Bonjol No. 4, Kel. Petisah Tengah Kec. Medan Maimun, Kota Medan",3.583445,98.712372,1,2.9939,1,1.9345,1,2.5734,1,2.1558,1,2.1504,0,5.0,0,3.9926,0,4.3103,0,3.2231,5,1,300000,1
aset-1548,5,0,2,2,2355,10,"Jl. Teuku Cik Ditiro No. 15, Kel. Gaharu Kec. Medan Timur, Kota Medan",3.572406,98.673403,2,2.0083,6,2.035,5,0.849,3,2.2245,5,1.4091,2,2.0488,1,1.9967,1,2.4077,7,1.2029,32,2,440200000,2
aset-1549,4,2,1,1,1652,21,"Jl. Sudirman No. 15, Kel. Kesawan Kec. Medan Polonia, Kota Medan",3.583376,98.657127,2,2.266,4,1.9672,6,1.984,1,1.875,3,1.0745,1,1.5602,1,2.3252,1,2.3087,5,0.6684,24,2,51400000,2
aset-1550,5,2,1,0,2235,20,"Jl. Katamso No. 45, Kel. Gaharu Kec. Medan Barat, Kota Medan",3.537285,98.679476,0,3.8091,0,5.0,0,3.5411,1,2.6271,0,5.0,1,2.629,0,5.0,0,5.0,0,4.2334,2,5,4900000,1
aset-1551,3,0,1,1,2262,11,"Jl. Setiabudi No. 42, Kel. Bantan Kec. Medan Deli, Kota Medan",3.604127,98.662662,3,1.8251,6,1.614,5,1.1203,1,1.5451,5,1.702,1,1.0476,1,2.236,1,1.7728,5,1.2724,28,2,240800000,2
aset-1552,3,0,0,1,7849,20,"Jl. Yos Sudarso No. 16, Kel. Pasar Merah Kec. Medan Timur, Kota Medan",3.552016,98.691297,0,4.0186,0,3.3593,0,3.0759,0,3.0795,0,3.4505,1,2.9519,0,4.5118,0,5.0,2,2.6949,3,5,5900000,1
aset-1553,6,2,0,0,1489,23,"Jl. Gatot Subroto No. 32, Kel. Petisah Tengah Kec. Medan Selayang, Kota Medan",3.555898,98.618674,0,4.3043,0,5.0,0,5.0,0,4.9982,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,1,100000,0
aset-1554,4,2,1,1,873,11,"Jl. Iskandar Muda No. 5, Kel. Gaharu Kec. Medan Barat, Kota Medan",3.632514,98.681508,2,0.0803,0,3.1431,1,1.3728,0,4.5459,2,2.5041,0,4.5559,0,4.7538,0,4.3431,0,4.4977,5,5,1300000,1
aset-1555,5,0,1,1,219,7,"Lorong Teuku Daud No. 6, Kel. Jati Kec. Medan Selayang, Kota Medan",3.588547,98.678322,3,0.1576,7,0.4624,7,0.0906,2,0.9515,8,0.7436,1,1.6433,1,0.2182,1,0.7096,7,0.2647,37,2,207600000,2
aset-1556,3,0,0,2,722,25,"Jl. Teuku Daud No. 12, Kel. Pulo Brayan Kec. Medan Marelan, Kota Medan",3.597388,98.687487,3,0.2183,7,0.8483,6,0.595,2,1.8172,8,0.7362,1,2.5096,1,1.4245,1,1.436,6,1.1811,35,2,99200000,2
aset-1557,6,0,1,1,1703,8,"Jl. Ahmad Yani No. 6, Kel. Sikambing Kec. Medan Timur, Kota Medan",3.57401,98.660365,2,1.2866,4,2.4205,5,1.1513,2,2.1569,2,1.7444,2,2.0676,1,2.5631,1,2.753,7,1.77,26,2,142500000,2
aset-1558,1,0,1,0,2261,28,"Jl. Ahmad Yani No. 12, Kel. Polonia Kec. Medan Deli, Kota Medan",3.556649,98.654456,1,0.7526,0,4.3925,1,1.8932,1,1.0442,0,3.7053,1,1.1724,0,4.4735,0,4.7379,0,3.5978,4,0,5700000,1
aset-1559,6,0,1,1,2331,15,"Jl. Balai Kota No. 2, Kel. Sikambing Kec. Medan Denai, Kota Medan",3.606815,98.678842,4,0.0923,6,1.0362,7,1.0494,1,1.7655,7,0.4276,1,2.0212,1,1.8808,1,1.4873,4,1.6266,32,2,246300000,2
aset-1560,2,2,1,1,421,24,"Lingkungan Teuku Daud No. 15, Kel. Titi Kuning Kec. Medan Tembung, Kota Medan",3.597425,98.699603,3,1.2706,6,1.5386,4,0.9042,1,1.8652,6,1.242,0,3.8495,1,2.6408,1,2.7567,4,2.2716,26,2,19700000,2
aset-1561,3,2,0,0,1871,13,"Jl. Iskandar Muda No. 7, Kel. Pulo Brayan Kec. Medan Timur, Kota Medan",3.5936,98.669156,3,1.054,6,0.3226,7,0.8091,2,0.2153,7,0.6888,1,0.4867,1,0.9582,1,0.6501,7,0.1357,35,2,81800000,2
aset-1562,2,0,0,1,2140,28,"Komplek Diponegoro No. 5, Kel. Polonia Kec. Medan Johor, Kota Medan",3.531576,98.696751,0,5.0,0,5.0,0,5.0,0,4.4924,0,5.0,0,4.4489,0,5.0,0,5.0,0,5.0,0,0,2900000,0
aset-1563,4,2,1,1,622,21,"Jl. Setiabudi No. 5, Kel. Pasar Merah Kec. Medan Johor, Kota Medan",3.555087,98.706169,0,4.922,0,3.2392,0,4.0613,0,3.3304,0,3.4307,0,4.5701,0,5.0,0,5.0,0,3.3257,0,4,100000,0
aset-1564,1,0,1,0,858,7,"Jl. Gatot Subroto No. 15, Kel. Padang Bulan Kec. Medan Timur, Kota Medan",3.542612,98.682829,0,3.6721,0,4.5833,0,3.1721,1,2.5246,0,4.6306,1,2.4761,0,5.0,0,5.0,0,3.6144,2,0,4900000,1
aset-1565,3,2,2,2,2743,9,"Jl. Balai Kota No. 16, Kel. Gaharu Kec. Medan Area, Kota Medan",3.539393,98.613862,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,4,200000,1
aset-1566,2,2,2,1,415,8,"Perumahan Gatot Subroto No. 1, Kel. Sikambing Kec. Medan Barat, Kota Medan",3.538582,98.626652,0,4.309,0,5.0,0,5.0,0,4.4943,0,5.0,0,4.6759,0,5.0,0,5.0,0,5.0,0,4,400000,0
aset-1567,3,0,0,1,2105,17,"Jl. Balai Kota No. 36, Kel. Sei Sikambing Kec. Medan Labuhan, Kota Medan",3.582366,98.659988,2,2.1572,5,1.782,6,1.6675,1,1.7005,4,0.9239,2,1.511,1,2.07,1,2.1093,7,0.9223,29,2,326900000,2
aset-1568,5,2,0,0,807,7,"Blok Iskandar Muda No. 7, Kel. Aur Kec. Medan Helvetia, Kota Medan",3.54136,98.696583,0,5.0,0,4.5224,0,4.2651,0,3.9478,0,4.6472,0,3.8647,0,5.0,0,5.0,0,4.0071,0,1,100000,0
aset-1569,2,0,1,0,7071,23,"Jl. Setiabudi No. 15, Kel. Petisah Tengah Kec. Medan Helvetia, Kota Medan",3.608255,98.679064,4,0.2509,6,1.0557,7,1.1819,1,1.9179,7,0.2895,1,2.1467,1,2.0428,1,1.648,4,1.7878,32,2,432100000,2
aset-1570,5,2,0,0,853,6,"Jl. Marelan Raya No. 4, Kel. Pasar Merah Kec. Medan Deli, Kota Medan",3.577033,98.681466,2,1.4845,6,1.2313,7,0.5105,2,1.3941,5,1.281,2,2.7075,1,1.5247,1,2.0185,6,0.3115,32,2,90900000,2
aset-1571,4,2,0,1,2320,6,"Jl. Jamin Ginting No. 30, Kel. Padang Bulan Kec. Medan Maimun, Kota Medan",3.592534,98.636193,0,4.0019,0,3.9741,0,4.0665,0,3.8632,0,3.221,0,3.2087,0,4.5374,0,4.3098,1,2.1239,1,1,200000,0
aset-1572,3,0,1,0,1687,18,"Jl. KH Wahid Hasyim No. 15, Kel. Merdeka Kec. Medan Johor, Kota Medan",3.599,98.688911,3,0.3841,7,0.6748,6,0.6065,2,1.944,8,0.9391,1,2.6905,1,1.6579,1,1.6408,6,1.4087,35,2,254600000,2
aset-1573,1,2,0,1,543,8,"Komplek Imam Bonjol No. 5, Kel. Titi Kuning Kec. Medan Denai, Kota Medan",3.57952,98.68784,2,1.5966,7,0.8411,7,0.7935,2,0.6356,5,0.6911,0,3.0639,1,1.6749,1,2.1501,6,0.5325,31,2,56600000,2
aset-1574,2,0,0,1,1512,6,"Jl. Balai Kota No. 48, Kel. Kesawan Kec. Medan Denai, Kota Medan",3.531633,98.68498,0,4.6847,0,5.0,0,4.3608,0,3.503,0,5.0,0,3.5012,0,5.0,0,5.0,0,4.8348,0,2,2500000,0
aset-1575,6,0,0,1,349,10,"Jl. Jamin Ginting No. 12, Kel. Petisah Tengah Kec. Medan Labuhan, Kota Medan",3.59393,98.702125,3,1.5454,5,1.5443,4,1.1254,1,1.6688,6,1.5819,0,4.1217,1,2.8223,0,3.0102,5,2.3625,25,2,31300000,2
aset-1576,5,2,2,1,1058,26,"Perumahan Ahmad Yani No. 45, Kel. Gaharu Kec. Medan Labuhan, Kota Medan",3.592389,98.705419,1,1.9331,4,1.6345,4,1.5076,1,1.7984,5,1.7291,0,4.495,0,3.1651,0,3.3806,2,2.6672,17,2,7300000,1
aset-1577,1,2,0,1,625,25,"Jl. Jamin Ginting No. 20, Kel. Bantan Kec. Medan Johor, Kota Medan",3.552416,98.631574,0,3.0369,0,5.0,0,4.3557,0,3.576,0,5.0,0,3.731,0,5.0,0,5.0,0,4.8277,0,4,100000,0
